1,18.79027424
2,18.3109908
3,9.922373278
4,9.948450759
5,2.928683146
6,1.020428876
7,0.098683733
8,0.143343715
9,2.537414249
10,1.609107726
11,6.827325232
12,7.8254038
13,17.00545891
14,17.89128308
15,5.958445626
16,1.698668414
17,0.10889685
18,0.445796699
19,0.37147589
20,0.295294758
21,0.366463865
22,2.120717048
23,5.709850439
24,3.784476321
25,8.389644528
26,14.32737992
27,9.753525013
28,7.401404306
29,6.539344501
30,4.629043319
31,2.519789166
32,9.775751418
33,21.69710753
34,18.53252384
35,18.37458484
36,11.4144225
37,15.78369628
38,14.34769727
39,11.07404401
